timestamp (ns), n, T_wf(00), T_wf(01), T_wf(02), T_wf(03), T_wf(10), T_wf(11), T_wf(12), T_wf(13), T_wf(20), T_wf(21), T_wf(22), T_wf(23)
1686751158052723200,2037,0.99053,-0.07985,-0.11168,4627579.21070,-0.12255,-0.88095,-0.45707,119288.92290,-0.06189,0.46643,-0.88239,4373270.52440
1686751158077723136,2038,0.99025,-0.07940,-0.11448,4627579.22280,-0.12384,-0.87813,-0.46212,119288.93170,-0.06384,0.47179,-0.87940,4373270.51540
1686751158102723072,2039,0.98995,-0.07833,-0.11773,4627579.23430,-0.12483,-0.87524,-0.46730,119288.94090,-0.06644,0.47730,-0.87623,4373270.50550
1686751158127723008,2040,0.98984,-0.07727,-0.11938,4627579.24580,-0.12508,-0.87250,-0.47232,119288.95050,-0.06766,0.48246,-0.87330,4373270.49510
1686751158152723200,2041,0.98984,-0.07697,-0.11952,4627579.25760,-0.12526,-0.86987,-0.47711,119288.96010,-0.06725,0.48723,-0.87068,4373270.48460
1686751158177723136,2042,0.98983,-0.07706,-0.11955,4627579.26970,-0.12569,-0.86733,-0.48160,119288.96950,-0.06658,0.49173,-0.86820,4373270.47410
1686751158202723072,2043,0.98981,-0.07607,-0.12038,4627579.28170,-0.12557,-0.86498,-0.48585,119288.97870,-0.06717,0.49601,-0.86571,4373270.46390
1686751158227723008,2044,0.98972,-0.07334,-0.12281,4627579.29320,-0.12475,-0.86258,-0.49029,119288.98770,-0.06998,0.50057,-0.86286,4373270.45330
1686751158252722944,2045,0.98946,-0.07105,-0.12621,4627579.30450,-0.12486,-0.86001,-0.49477,119288.99720,-0.07338,0.50531,-0.85981,4373270.44240
1686751158277723136,2046,0.98921,-0.07081,-0.12828,4627579.31660,-0.12612,-0.85716,-0.49937,119289.00730,-0.07459,0.51016,-0.85684,4373270.43180
1686751158302723072,2047,0.98937,-0.07065,-0.12707,4627579.32920,-0.12583,-0.85397,-0.50488,119289.01800,-0.07284,0.51551,-0.85378,4373270.42080
1686751158327723008,2048,0.98975,-0.07048,-0.12418,4627579.34150,-0.12471,-0.85024,-0.51141,119289.02920,-0.06953,0.52166,-0.85032,4373270.40870
1686751158352723200,2049,0.99028,-0.07078,-0.11973,4627579.35360,-0.12317,-0.84616,-0.51849,119289.04060,-0.06461,0.52820,-0.84666,4373270.39540
1686751158377722880,2050,0.99065,-0.07234,-0.11567,4627579.36570,-0.12279,-0.84230,-0.52483,119289.05220,-0.05946,0.53413,-0.84331,4373270.38140
1686751158402723072,2051,0.99048,-0.07521,-0.11526,4627579.37740,-0.12526,-0.83958,-0.52860,119289.06400,-0.05701,0.53801,-0.84101,4373270.36830
1686751158427723264,2052,0.99037,-0.07592,-0.11579,4627579.38950,-0.12632,-0.83784,-0.53109,119289.07530,-0.05669,0.54060,-0.83936,4373270.35640
1686751158452722944,2053,0.99033,-0.07657,-0.11567,4627579.40170,-0.12698,-0.83613,-0.53363,119289.08620,-0.05585,0.54316,-0.83777,4373270.34560
1686751158477723136,2054,0.99020,-0.07808,-0.11579,4627579.41340,-0.12849,-0.83414,-0.53637,119289.09690,-0.05470,0.54599,-0.83600,4373270.33530
1686751158502723072,2055,0.98995,-0.07891,-0.11738,4627579.42400,-0.13030,-0.83170,-0.53972,119289.10690,-0.05504,0.54958,-0.83362,4373270.32520
1686751158527723008,2056,0.98952,-0.07798,-0.12152,4627579.43320,-0.13214,-0.82825,-0.54455,119289.11610,-0.05819,0.55490,-0.82988,4373270.31550
1686751158552723200,2057,0.98928,-0.07413,-0.12583,4627579.44190,-0.13186,-0.82376,-0.55139,119289.12420,-0.06278,0.56207,-0.82471,4373270.30670
1686751158577723136,2058,0.98929,-0.06965,-0.12825,4627579.45090,-0.13013,-0.81878,-0.55916,119289.13140,-0.06607,0.56986,-0.81908,4373270.29870
1686751158602723072,2059,0.98942,-0.06640,-0.12901,4627579.45990,-0.12847,-0.81415,-0.56626,119289.13880,-0.06743,0.57685,-0.81406,4373270.29120
1686751158627723008,2060,0.98962,-0.06510,-0.12812,4627579.46850,-0.12736,-0.81033,-0.57197,119289.14660,-0.06658,0.58235,-0.81021,4373270.28340
1686751158652723200,2061,0.98979,-0.06546,-0.12665,4627579.47660,-0.12711,-0.80747,-0.57605,119289.15520,-0.06456,0.58626,-0.80754,4373270.27490
1686751158677723136,2062,0.99002,-0.06538,-0.12485,4627579.48480,-0.12621,-0.80556,-0.57892,119289.16370,-0.06272,0.58890,-0.80577,4373270.26620
1686751158702723072,2063,0.99013,-0.06470,-0.12432,4627579.49370,-0.12554,-0.80381,-0.58149,119289.17200,-0.06231,0.59136,-0.80400,4373270.25790
1686751158727723008,2064,0.99017,-0.06368,-0.12451,4627579.50320,-0.12503,-0.80194,-0.58418,119289.18040,-0.06265,0.59400,-0.80202,4373270.25010
1686751158752722944,2065,0.99034,-0.06259,-0.12375,4627579.51300,-0.12394,-0.79975,-0.58739,119289.18890,-0.06220,0.59706,-0.79978,4373270.24220
1686751158777723136,2066,0.99041,-0.06222,-0.12333,4627579.52260,-0.12369,-0.79688,-0.59134,119289.19800,-0.06149,0.60092,-0.79694,4373270.23400
1686751158802723072,2067,0.99043,-0.06259,-0.12300,4627579.53160,-0.12416,-0.79317,-0.59621,119289.20790,-0.06024,0.60578,-0.79335,4373270.22570
1686751158827723008,2068,0.99052,-0.06364,-0.12170,4627579.54070,-0.12464,-0.78862,-0.60212,119289.21860,-0.05766,0.61158,-0.78908,4373270.21710
1686751158852723200,2069,0.99053,-0.06540,-0.12068,4627579.54960,-0.12587,-0.78355,-0.60845,119289.23010,-0.05477,0.61788,-0.78436,4373270.20820
1686751158877722880,2070,0.99040,-0.06720,-0.12078,4627579.55870,-0.12776,-0.77851,-0.61449,119289.24210,-0.05274,0.62402,-0.77963,4373270.19920
1686751158902723072,2071,0.99039,-0.06949,-0.11960,4627579.56820,-0.12920,-0.77353,-0.62045,119289.25440,-0.04940,0.62993,-0.77508,4373270.19020
1686751158927723264,2072,0.99052,-0.07227,-0.11685,4627579.57780,-0.13000,-0.76827,-0.62679,119289.26690,-0.04447,0.63604,-0.77038,4373270.18060
1686751158952722944,2073,0.99067,-0.07481,-0.11394,4627579.58720,-0.13045,-0.76266,-0.63350,119289.27910,-0.03950,0.64245,-0.76531,4373270.17080
